CURSO;MODULO;URL;LINEA
PRACTICA MISTICA 1;21;https://video.wixstatic.com/video/4ea8bc_1b2662ec9198425b80c198b90a227c91/720p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;22;https://video.wixstatic.com/video/b5f93e_1810a0ce97f34bf586098d0d4e0d205d/720p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;23;https://video.wixstatic.com/video/4ea8bc_d9877bcec99245d2a550aa013efa9b86/360p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;24;https://video.wixstatic.com/video/b5f93e_e67ec5916580400c9356d8f4ae1a919b/720p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;25;https://video.wixstatic.com/video/4ea8bc_d02244ea8baa4b85b162d122b4acd410/720p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;26;https://video.wixstatic.com/video/b5f93e_b52c725999cd47f1b432c9b74bbeb6cf/720p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;27;https://video.wixstatic.com/video/b5f93e_86fdf7a7f9044abdbc6df2f8854e4d8a/1080p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;28;https://video.wixstatic.com/video/b5f93e_88a6ea3fc7d74a38860b9744ca94cc54/1080p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;29;https://video.wixstatic.com/video/4ea8bc_b0518ebf9494497c8b1998ef013b80a2/360p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;30;https://video.wixstatic.com/video/4ea8bc_cfbdb660b2c1480d9dba74ea9bc57e97/360p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;31;https://video.wixstatic.com/video/b5f93e_def451e03ca6475483b1e7991fd6f249/1080p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;32;https://video.wixstatic.com/video/b5f93e_7c59ed96f9dc408ea6efe954cbadf149/720p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;33;https://video.wixstatic.com/video/b5f93e_b316f3a09e6d41c49e9fb408c5e90058/720p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;34;https://video.wixstatic.com/video/b5f93e_f2f2f7f9db6a42f7839d4c3b04b18890/1080p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;35;https://video.wixstatic.com/video/b5f93e_76544d178b61430595ef236a1d3f1e6a/720p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;36;https://video.wixstatic.com/video/4ea8bc_42c03eb1ee1840cca79cd545530106f5/720p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;37;https://video.wixstatic.com/video/b5f93e_1bca1992b01848bcbe8f801e633d436e/1080p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;38;https://video.wixstatic.com/video/b5f93e_6a6fafe6f2e04b1795965cc1859f25c1/1080p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;39;https://video.wixstatic.com/video/b5f93e_265df948dc344ee39f215b7b812bc794/720p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;40;https://video.wixstatic.com/video/b5f93e_60193a66213046ef8d73bc7a4b9766e6/720p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;41;https://video.wixstatic.com/video/b5f93e_7db6dff74ba2415c8533de7330f43e58/720p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;42;https://video.wixstatic.com/video/b5f93e_6e85b1add7c1416fb54afdf7c7be1140/720p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;43;https://video.wixstatic.com/video/b5f93e_0c5542242e3d41c8ae62fa2a610c7d02/720p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;44;https://video.wixstatic.com/video/b5f93e_b30c0a3205e34099a5ec90842fe0e410/720p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;45;https://video.wixstatic.com/video/b5f93e_11d9880d67c446799b0e73399f64d6bd/720p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;46;https://video.wixstatic.com/video/b5f93e_ce5bd8acce334c31b25cf119f43fc8ca/720p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;47;https://video.wixstatic.com/video/b5f93e_fa0a41000c784c549418aacbc0ce3347/720p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 1;48;https://video.wixstatic.com/video/b5f93e_dd525f6f2dc24f61932cd38355132629/720p/mp4/file.mp4;DIPLOMADOS
PRACTICA MISTICA 2;1;https://youtu.be/ZKhfj5GrfFA;DIPLOMADOS
PRACTICA MISTICA 2;2;https://youtu.be/kbZ-WLVXy7w;DIPLOMADOS
PRACTICA MISTICA 2;3;https://youtu.be/znqAN2paLYc;DIPLOMADOS
PRACTICA MISTICA 2;4;https://youtu.be/esZcE8UG4tY;DIPLOMADOS
PRACTICA MISTICA 2;5;https://youtu.be/rmBVYx62Oss;DIPLOMADOS
PRACTICA MISTICA 2;6;https://youtu.be/edoRexaYFIU;DIPLOMADOS
PRACTICA MISTICA 2;7;https://youtu.be/Ky4-F3urdeA;DIPLOMADOS
PRACTICA MISTICA 2;8;https://youtu.be/BzOuubt8qQU;DIPLOMADOS
PRACTICA MISTICA 2;9;https://youtu.be/RkHZrq3afjE;DIPLOMADOS
PRACTICA MISTICA 2;10;https://youtu.be/DjsPTO4j9YU;DIPLOMADOS
PRACTICA MISTICA 2;11;https://youtu.be/6MuUMhbYeTc;DIPLOMADOS
PRACTICA MISTICA 2;12;https://youtu.be/eOeL5Q-Go-A;DIPLOMADOS
PRACTICA MISTICA 2;13;https://youtu.be/FpRyhvn2YfA;DIPLOMADOS
PRACTICA MISTICA 2;14;https://youtu.be/4YImKwlugDs;DIPLOMADOS
PRACTICA MISTICA 2;15;https://youtu.be/rUeebskZWrM;DIPLOMADOS
PRACTICA MISTICA 2;16;https://www.youtube.com/watch?t=1&v=qQdI4Nl6Akk;DIPLOMADOS
PRACTICA MISTICA 2;17;https://youtu.be/ujZEfvXXObU;DIPLOMADOS
PRACTICA MISTICA 2;18;https://youtu.be/BHpmW17aYDE;DIPLOMADOS
PRACTICA MISTICA 2;19;https://youtu.be/iq88EQBqdYM;DIPLOMADOS
PRACTICA MISTICA 2;20;https://youtu.be/YP20LpygYyg;DIPLOMADOS
PRACTICA MISTICA 2;21;https://youtu.be/qDWQoU2uczw;DIPLOMADOS
PRACTICA MISTICA 2;22;https://youtu.be/KN8FLv8g6sc;DIPLOMADOS
PRACTICA MISTICA 2;23;https://youtu.be/muNroVutFyQ;DIPLOMADOS
PRACTICA MISTICA 2;24;https://youtu.be/ib38CAPzvRY;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;1;https://video.wixstatic.com/video/4ea8bc_1dae6b8446c24930b1e188dccd930db9/1080p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;2;https://video.wixstatic.com/video/4ea8bc_2d3df7a6114e4a8a94d15431da045083/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;3;https://video.wixstatic.com/video/4ea8bc_4935a4ae86ad431ea82d156bf07b818c/1080p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;4;https://video.wixstatic.com/video/4ea8bc_c9c64601255d44ec9d04c076037f8c9b/1080p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;5;https://video.wixstatic.com/video/4ea8bc_d57eaf365dcf4c4580ebeaa72d861b14/1080p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;6;https://video.wixstatic.com/video/4ea8bc_7f49f5772b824a8b9c09b4093bee4913/1080p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;7;https://video.wixstatic.com/video/4ea8bc_8ac5a6b61ed5425cb985634bd19b5282/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;8;https://video.wixstatic.com/video/4ea8bc_95b76d337bd244a290e3c437708e3914/1080p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;9;https://video.wixstatic.com/video/4ea8bc_4ee55ae23f4c4d269fd82aa06f2eab34/1080p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;10;https://video.wixstatic.com/video/4ea8bc_644afb0f57fb4e72af13a8196dbb2b25/1080p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;11;https://video.wixstatic.com/video/4ea8bc_e204fbe0954644bdaa3360d6d04531af/1080p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;12;https://video.wixstatic.com/video/4ea8bc_959f90ba3e1942f79a65638571beb4e4/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;13;https://video.wixstatic.com/video/4ea8bc_441a86381c3c41db83ec45ac34a1ab1d/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;14;https://video.wixstatic.com/video/4ea8bc_e30cb6231c6544d2a61c1f72f0f2c8ae/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;15;https://video.wixstatic.com/video/4ea8bc_ef990b28b278456794077c988d5b41f9/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;16;https://video.wixstatic.com/video/4ea8bc_389b01dd688649c5bd6fdbd21b0cb071/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;17;https://video.wixstatic.com/video/4ea8bc_136809c23f684b8f945fa8aa274b737b/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;18;https://video.wixstatic.com/video/4ea8bc_f69014e7cdb34ff8946af41175f120de/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;19;https://video.wixstatic.com/video/4ea8bc_3329a5c4403b452d921e330477538e31/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;20;https://video.wixstatic.com/video/4ea8bc_1ced47ba84cd4da9b6d33dcb30ac9ea4/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;21;https://video.wixstatic.com/video/4ea8bc_2fcdf48677344877b6d44a08b529c02d/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;22;https://video.wixstatic.com/video/4ea8bc_d12d06635eae45cbaf757470f65255ee/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;23;https://video.wixstatic.com/video/4ea8bc_c769372b654e4da9a3f028de901f6f01/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;24;https://video.wixstatic.com/video/4ea8bc_64314df158a94357b6c34ff93d31de28/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;25;https://video.wixstatic.com/video/4ea8bc_cded31b04b204f8283194cddb51f3a42/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;26;https://video.wixstatic.com/video/4ea8bc_e6a4a87cf0b549999a56b76844ea79aa/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;27;https://video.wixstatic.com/video/4ea8bc_de0de74d9fa04a028053593ae8deab83/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;28;https://video.wixstatic.com/video/4ea8bc_2d47e62f8f5c4ca68581fb5a262a253e/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;29;https://video.wixstatic.com/video/4ea8bc_1f063c14d24c49a48b7b776a8fc276aa/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;30;https://video.wixstatic.com/video/4ea8bc_ee267abacf1748dca09c7a940e5760b0/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;31;https://video.wixstatic.com/video/4ea8bc_5a87125de98c45a7840ecefce1992231/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;32;https://video.wixstatic.com/video/4ea8bc_9db111ce9fb44ea79a230a7ea638d4c2/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;33;https://video.wixstatic.com/video/4ea8bc_69f9719d291d4141a345e52902c55e10/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;34;https://video.wixstatic.com/video/4ea8bc_704afaca33ca4f7f84227c3eb6c53538/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;35;https://video.wixstatic.com/video/4ea8bc_2f5027fa7cec4e288d70a1df1411263c/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;36;https://video.wixstatic.com/video/4ea8bc_3d59a3b9234a4213aedf7ed72d071924/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;37;https://video.wixstatic.com/video/4ea8bc_9b097e72027b45bd9b893f3728faebcb/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;38;https://video.wixstatic.com/video/4ea8bc_cf1fc6fc46fe46e1bf749d79e60a74e0/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;39;https://video.wixstatic.com/video/4ea8bc_99c2445eceff45ad9bd72e06128e321a/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;40;https://video.wixstatic.com/video/4ea8bc_c0de725fae16461e9a0c1fcd82a8e63d/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;41;https://video.wixstatic.com/video/4ea8bc_795f3407e8b54ad6818a252c4a7c3fa8/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;42;https://video.wixstatic.com/video/4ea8bc_7200d6b9ce094281baaf57ddac3c3f2f/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;43;https://video.wixstatic.com/video/4ea8bc_f49bf537ae4d4481961da488e1aae58f/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;44;https://video.wixstatic.com/video/4ea8bc_e4c72a2b90ab4fa0afdc13e43a469d76/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;45;https://video.wixstatic.com/video/4ea8bc_c202357d67e84a35a565ca353804ebe4/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;46;https://video.wixstatic.com/video/4ea8bc_999993120b0a42a7bc893192b4e32b04/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;47;https://video.wixstatic.com/video/4ea8bc_a23d546132dd466ead72d25af005d872/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;48;https://video.wixstatic.com/video/4ea8bc_6d2349b2c78940a2aa4fab4654c2e33f/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;49;https://video.wixstatic.com/video/4ea8bc_95dc83b397134aa19b2f15ff8c8fe1c9/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;50;https://video.wixstatic.com/video/4ea8bc_047892ce8e1b4be7a27a84140d9fa20d/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;51;https://video.wixstatic.com/video/4ea8bc_09f48d870226478c9fb59e0dc5986642/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;52;https://video.wixstatic.com/video/4ea8bc_8c39a1cfae8e4e8eb6375c25ac5608b0/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;53;https://video.wixstatic.com/video/4ea8bc_5850d6d5fd694516b09cee618daf9468/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;54;https://video.wixstatic.com/video/4ea8bc_3ef1625ee26b46c0ab27e1bb6cd81b0e/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;55;https://video.wixstatic.com/video/4ea8bc_e2788d404fac48fcab8b74ad15508605/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;56;https://video.wixstatic.com/video/4ea8bc_a20998ed96ff4e41b624455e48d92968/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;57;https://video.wixstatic.com/video/4ea8bc_134b526602bb4a4cb3e680eb381370af/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;58;https://video.wixstatic.com/video/4ea8bc_d3f6fccb336049ca9b9992e39f6bfc1c/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;59;https://video.wixstatic.com/video/4ea8bc_d9aaef325571433c91a68269c8b86c9f/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;60;https://video.wixstatic.com/video/4ea8bc_78f537f13af34ed99784865c781e54ca/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;61;https://video.wixstatic.com/video/4ea8bc_4c234fe0633e44bebad440b846314f8d/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;62;https://video.wixstatic.com/video/4ea8bc_f92aba78f2b24b8d9bc10c09b289ae93/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;63;https://video.wixstatic.com/video/4ea8bc_9416bde2532b49dab74be7f08b6b2fee/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;64;https://video.wixstatic.com/video/4ea8bc_ddd6b8b389e340c280229fe277216220/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;65;https://video.wixstatic.com/video/4ea8bc_b22ee970e76945fcbd10a887322ce3fd/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;66;https://video.wixstatic.com/video/4ea8bc_80354c788a4f4b6491dfcbca37b87610/720p/mp4/file.mp4;DIPLOMADOS
ACUPUNTURA Y MEDICINA CHINA;67;https://video.wixstatic.com/video/4ea8bc_13585f9fd5844acfae4b6cf8fc9ee2b4/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;1;https://video.wixstatic.com/video/4ea8bc_6203e95aa1754add98f993c565f53f55/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;2;https://video.wixstatic.com/video/4ea8bc_f688aa862d0148e5858c0a86083b4c5a/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;3;https://video.wixstatic.com/video/4ea8bc_260cca39d2ed409f82b55e7fb7271596/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;4;https://video.wixstatic.com/video/4ea8bc_9a6b98e61c2f47ed939499351b6e9982/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;5;https://video.wixstatic.com/video/4ea8bc_3e610e4121da4f409ed9c44258c05926/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;6;https://video.wixstatic.com/video/4ea8bc_44cc9cbd41da47e0b77e6b07f82c9c60/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;7;https://video.wixstatic.com/video/4ea8bc_aca5a483e77a4d8d8df6a52454a1a643/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;8;https://video.wixstatic.com/video/4ea8bc_75b1764dbe0e40dd972c934c45960146/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;9;https://video.wixstatic.com/video/4ea8bc_8bee1a36a8e24f6b8356e36283b8bd6f/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;10;https://video.wixstatic.com/video/4ea8bc_9e641dff41004385a6bf6563ef393439/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;11;https://video.wixstatic.com/video/4ea8bc_07f9d037034245a98a3b3f399d83ee4c/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;12;https://video.wixstatic.com/video/4ea8bc_d93d7fa4a926410194d1545360ac5485/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;13;https://video.wixstatic.com/video/4ea8bc_fff4270979664f598d85becc8c0c0358/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;14;https://video.wixstatic.com/video/4ea8bc_d15a0d36872440b6825be039eb29e624/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;15;https://video.wixstatic.com/video/4ea8bc_3c20640ee9e546de91a6e89ff15978ae/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;16;https://video.wixstatic.com/video/4ea8bc_e6cb9c32ca1848529af979041972aaf2/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;17;https://video.wixstatic.com/video/4ea8bc_cb12717c578f4a41bba65edbde6a508a/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;18;https://video.wixstatic.com/video/4ea8bc_05783f6348f643f2a1b7e702509f3722/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;19;https://video.wixstatic.com/video/4ea8bc_8f3d775299b34d01a460bc01fe34980a/720p/mp4/file.mp4;DIPLOMADOS
TRANSGENERACIONAL;20;https://video.wixstatic.com/video/4ea8bc_dcd8b5a316b14b58aaa1d1a0a46b1ff1/720p/mp4/file.mp4;DIPLOMADOS
